timestamp,ambiente_temperature,energy,active_power,voltage,current,internal_temperature,cost,status
1585724400000,21.3000,0.0358,35.7537,221.4464,0.1615,6.1552,60.1398,ON
1585728000000,21.3000,0.0381,38.0568,220.8575,0.1723,6.7024,60.1639,ON
1585731600000,21.3000,0.0284,28.4294,220.0060,0.1292,5.9702,60.1819,ON
1585735200000,20.4000,0.0325,32.4595,217.7808,0.1490,6.2717,60.2024,ON
1585738800000,21.5000,0.0367,36.7423,219.2809,0.1676,6.7562,60.2256,ON
1585742400000,24.7000,0.0468,46.7507,217.6663,0.2148,5.9698,60.2552,ON
1585746000000,26.4000,0.0411,41.0886,222.0074,0.1851,6.1583,60.2812,ON
1585749600000,27.2000,0.0438,43.8421,221.0636,0.1983,6.8025,60.3089,ON
1585753200000,27.8000,0.0470,46.9651,217.8089,0.2156,6.3516,60.3386,ON
1585756800000,28.3000,0.0417,41.6603,218.9202,0.1903,5.9323,60.3650,ON
1585760400000,28.0000,0.0421,42.0653,221.7272,0.1897,6.6257,60.3916,ON
1585764000000,28.2000,0.0551,55.0950,218.7252,0.2519,6.8253,60.4264,ON
1585767600000,27.0000,0.0443,44.3122,220.3187,0.2011,6.4060,60.4544,ON
1585771200000,26.3000,0.0392,39.1688,219.8269,0.1782,6.4890,60.4792,ON
1585774800000,25.3000,0.0491,49.0861,220.3864,0.2227,6.6213,60.5103,ON
1585778400000,25.0000,0.0495,49.5399,222.4481,0.2227,6.4973,60.5416,ON
1585782000000,24.8000,0.0497,49.7062,222.1957,0.2237,6.8850,60.5730,ON
1585785600000,23.5000,0.0412,41.1537,218.4999,0.1883,6.2041,60.5991,ON
1585789200000,22.3000,0.0360,36.0001,219.7801,0.1638,6.2869,60.6218,ON
1585792800000,22.6000,0.0437,43.7058,218.8260,0.1997,6.2957,60.6495,ON
1585796400000,22.2000,0.0393,39.2832,218.1330,0.1801,6.8755,60.6743,ON
1585800000000,22.5000,0.0343,34.3164,219.7790,0.1561,6.3772,60.6960,ON
1585803600000,22.4000,0.0345,34.5157,217.5656,0.1586,6.8356,60.7179,ON
1585807200000,21.9000,0.0285,28.4800,221.8397,0.1284,6.4705,60.7359,ON
1585810800000,21.9000,0.0357,35.6665,222.4427,0.1603,6.3741,60.7584,ON
1585814400000,21.0000,0.0311,31.0580,217.9348,0.1425,6.0903,60.7781,ON
1585818000000,21.0000,0.0286,28.5916,218.8406,0.1307,6.0289,60.7962,ON
1585821600000,20.7000,0.0339,33.8679,220.8737,0.1533,6.3202,60.8176,ON
1585825200000,22.3000,0.0304,30.3888,221.5356,0.1372,6.1271,60.8368,ON
1585828800000,24.7000,0.0444,44.3687,218.5174,0.2030,6.1860,60.8649,ON
1585832400000,26.7000,0.0484,48.3621,218.7274,0.2211,6.7103,60.8955,ON
1585836000000,27.5000,0.0399,39.9152,218.4134,0.1828,6.8107,60.9207,ON
1585839600000,28.6000,0.0422,42.2260,220.9193,0.1911,6.3539,60.9474,ON
1585843200000,29.1000,0.0390,38.9954,221.9987,0.1757,6.8237,60.9721,ON
1585846800000,29.4000,0.0560,56.0180,218.0109,0.2570,6.3602,61.0075,ON
1585850400000,28.9000,0.0556,55.6005,219.9660,0.2528,6.1338,61.0427,ON
1585854000000,27.5000,0.0434,43.3946,219.1792,0.1980,6.6134,61.0701,ON
1585857600000,26.9000,0.0567,56.6660,219.2000,0.2585,6.8294,61.1060,ON
1585861200000,26.1000,0.0499,49.9067,217.6617,0.2293,6.2184,61.1375,ON
1585864800000,25.4000,0.0462,46.1511,217.7085,0.2120,6.0379,61.1667,ON
1585868400000,25.1000,0.0422,42.2173,220.5594,0.1914,6.9477,61.1934,ON
1585872000000,24.6000,0.0472,47.1963,217.9177,0.2166,6.2750,61.2233,ON
1585875600000,24.4000,0.0491,49.1460,219.1018,0.2243,6.4626,61.2543,ON
1585879200000,24.2000,0.0322,32.2159,222.4229,0.1448,6.8024,61.2747,ON
1585882800000,23.4000,0.0439,43.8935,221.5622,0.1981,6.1639,61.3025,ON
1585886400000,23.3000,0.0471,47.1034,221.0070,0.2131,6.5435,61.3323,ON
1585890000000,23.0000,0.0428,42.8313,221.5270,0.1933,6.4773,61.3594,ON
1585893600000,21.8000,0.0304,30.4106,217.6125,0.1397,6.0518,61.3786,ON
1585897200000,21.5000,0.0410,40.9554,220.6888,0.1856,6.9323,61.4045,ON
1585900800000,21.0000,0.0401,40.1398,220.6790,0.1819,6.1754,61.4299,ON
1585904400000,21.2000,0.0341,34.1457,219.0292,0.1559,6.2631,61.4515,ON
1585908000000,21.1000,0.0360,35.9897,218.4497,0.1648,6.3596,61.4743,ON
1585911600000,23.3000,0.0430,42.9910,220.6069,0.1949,6.8575,61.5014,ON
1585915200000,25.8000,0.0537,53.7125,220.6910,0.2434,6.2402,61.5354,ON
1585918800000,26.8000,0.0472,47.1530,221.5230,0.2129,6.2668,61.5652,ON
1585922400000,28.1000,0.0410,40.9840,221.9051,0.1847,6.0299,61.5912,ON
1585926000000,29.2000,0.0429,42.8742,219.1661,0.1956,6.0385,61.6183,ON
1585929600000,29.3000,0.0425,42.5014,218.7446,0.1943,6.5311,61.6452,ON
1585933200000,29.6000,0.0447,44.6942,221.2200,0.2020,6.5891,61.6734,ON
1585936800000,29.1000,0.0535,53.5051,219.2368,0.2441,6.7235,61.7073,ON
1585940400000,27.5000,0.0367,36.7441,221.7661,0.1657,6.5554,61.7305,ON
1585944000000,26.9000,0.0476,47.5604,221.9895,0.2142,6.7467,61.7606,ON
1585947600000,26.2000,0.0366,36.6215,220.2522,0.1663,6.1073,61.7838,ON
1585951200000,25.6000,0.0532,53.2369,220.8036,0.2411,6.7279,61.8174,ON
1585954800000,25.6000,0.0432,43.2050,222.5408,0.1941,5.9965,61.8448,ON
1585958400000,25.6000,0.0534,53.3830,221.3315,0.2412,6.1134,61.8785,ON
1585962000000,25.4000,0.0447,44.7013,221.9124,0.2014,6.0606,61.9068,ON
1585965600000,25.4000,0.0477,47.6706,219.3733,0.2173,6.1880,61.9369,ON
1585969200000,25.1000,0.0444,44.4469,219.1909,0.2028,6.8056,61.9651,ON
1585972800000,24.8000,0.0467,46.7216,221.4958,0.2109,6.3351,61.9946,ON
1585976400000,24.5000,0.0425,42.5247,220.1410,0.1932,6.8951,62.0215,ON
1585980000000,23.5000,0.0419,41.8925,218.3458,0.1919,5.9737,62.0480,ON
1585983600000,23.9000,0.0345,34.4821,221.6513,0.1556,6.5973,62.0698,ON
1585987200000,23.1000,0.0419,41.9118,217.9718,0.1923,6.7038,62.0963,ON
1585990800000,22.6000,0.0396,39.6073,219.0929,0.1808,6.1719,62.1214,ON
1585994400000,23.8000,0.0411,41.0692,219.2261,0.1873,6.1982,62.1473,ON
1585998000000,24.6000,0.0321,32.1268,219.4112,0.1464,6.1308,62.1677,ON
1586001600000,26.1000,0.0527,52.6707,220.4741,0.2389,6.1846,62.2010,ON
1586005200000,27.0000,0.0505,50.4831,222.3058,0.2271,5.9547,62.2329,ON
1586008800000,28.0000,0.0453,45.3298,222.1071,0.2041,6.4635,62.2616,ON
1586012400000,29.1000,0.0382,38.2222,219.7544,0.1739,6.3183,62.2858,ON
1586016000000,29.3000,0.0468,46.8069,220.8313,0.2120,6.6954,62.3154,ON
1586019600000,29.2000,0.0378,37.7653,221.0319,0.1709,6.2241,62.3392,ON
1586023200000,28.5000,0.0416,41.6188,221.2855,0.1881,6.0969,62.3656,ON
1586026800000,27.9000,0.0477,47.7326,217.8614,0.2191,6.9034,62.3958,ON
1586030400000,26.9000,0.0350,34.9757,218.8553,0.1598,6.6062,62.4179,ON
1586034000000,26.3000,0.0402,40.1890,217.9158,0.1844,6.2183,62.4433,ON
1586037600000,26.1000,0.0463,46.2976,219.7495,0.2107,6.2461,62.4726,ON
1586041200000,26.3000,0.0357,35.6903,221.2351,0.1613,6.6129,62.4952,ON
1586044800000,26.1000,0.0394,39.3792,221.5263,0.1778,6.0250,62.5201,ON
1586048400000,26.1000,0.0357,35.6638,221.6260,0.1609,6.6308,62.5426,ON
1586052000000,26.2000,0.0526,52.5830,219.3126,0.2398,6.3800,62.5759,ON
1586055600000,26.1000,0.0544,54.4496,222.0567,0.2452,6.7051,62.6103,ON
1586059200000,26.0000,0.0463,46.3041,218.6680,0.2118,6.7050,62.6396,ON
1586062800000,26.1000,0.0378,37.7581,221.1737,0.1707,5.8955,62.6635,ON
1586066400000,26.1000,0.0430,43.0263,219.4203,0.1961,6.7553,62.6907,ON
1586070000000,26.1000,0.0452,45.1995,220.0376,0.2054,6.0505,62.7193,ON
1586073600000,26.0000,0.0557,55.7342,218.1979,0.2554,6.2177,62.7545,ON
1586077200000,26.0000,0.0515,51.5006,221.2388,0.2328,6.5637,62.7871,ON
1586080800000,25.9000,0.0483,48.3465,220.2123,0.2195,6.6938,62.8177,ON
1586084400000,26.1000,0.0451,45.1417,219.1236,0.2060,6.2547,62.8462,ON
1586088000000,27.6000,0.0365,36.4728,220.8006,0.1652,6.4424,62.8693,ON
1586091600000,28.9000,0.0390,39.0182,219.9379,0.1774,5.9150,62.8940,ON
1586095200000,29.7000,0.0515,51.4942,221.1877,0.2328,6.2280,62.9266,ON
1586098800000,30.6000,0.0549,54.8884,220.9994,0.2484,6.4349,62.9613,ON
1586102400000,30.8000,0.0541,54.0526,220.7371,0.2449,5.9706,62.9955,ON
1586106000000,30.6000,0.0569,56.9046,220.7995,0.2577,6.2526,63.0315,ON
1586109600000,25.5000,0.0534,53.3637,220.4325,0.2421,6.8077,63.0652,ON
1586113200000,25.2000,0.0524,52.3920,220.6452,0.2374,6.7606,63.0983,ON
1586116800000,24.5000,0.0351,35.0550,219.3718,0.1598,6.2871,63.1205,ON
1586120400000,24.4000,0.0433,43.2960,219.2751,0.1975,5.8593,63.1479,ON
1586124000000,24.1000,0.0405,40.5390,218.1053,0.1859,6.6394,63.1735,ON
1586127600000,23.6000,0.0450,44.9569,218.2767,0.2060,6.4365,63.2020,ON
1586131200000,24.6000,0.0325,32.4820,220.2207,0.1475,5.9674,63.2225,ON
1586134800000,22.8000,0.0455,45.5014,221.3780,0.2055,6.4546,63.2513,ON
1586138400000,23.3000,0.0461,46.0723,218.3989,0.2110,6.2471,63.2804,ON
1586142000000,22.3000,0.0408,40.7901,219.9012,0.1855,5.8427,63.3062,ON
1586145600000,22.2000,0.0448,44.7891,220.4612,0.2032,5.9679,63.3346,ON
1586149200000,22.5000,0.0369,36.8789,220.4209,0.1673,5.9670,63.3579,ON
1586152800000,22.7000,0.0319,31.8689,219.0375,0.1455,6.7560,63.3780,ON
1586156400000,22.6000,0.0418,41.7944,220.1285,0.1899,5.8584,63.4045,ON
1586160000000,22.6000,0.0391,39.0519,221.5867,0.1762,6.4127,63.4292,ON
1586163600000,23.3000,0.0461,46.0574,219.4498,0.2099,5.9409,63.4583,ON
1586167200000,22.4000,0.0430,43.0170,220.8320,0.1948,5.9405,63.4855,ON
1586170800000,22.1000,0.0421,42.1342,218.2395,0.1931,6.2947,63.5122,ON
1586174400000,22.5000,0.0298,29.8323,218.4466,0.1366,6.0392,63.5310,ON
1586178000000,22.6000,0.0476,47.5979,218.4184,0.2179,6.4907,63.5611,ON
1586181600000,23.8000,0.0475,47.5185,221.8804,0.2142,6.5819,63.5912,ON
1586185200000,22.9000,0.0320,32.0115,220.8299,0.1450,6.0431,63.6114,ON
1586188800000,22.1000,0.0310,31.0430,218.8440,0.1418,6.4140,63.6311,ON
1586192400000,21.4000,0.0453,45.2553,218.6023,0.2070,5.9829,63.6597,ON
1586196000000,21.1000,0.0346,34.5932,221.2055,0.1564,6.3273,63.6816,ON
1586199600000,21.6000,0.0287,28.6738,217.6915,0.1317,6.2177,63.6997,ON
1586203200000,21.7000,0.0288,28.8217,218.2936,0.1320,6.1908,63.7179,ON
1586206800000,21.5000,0.0359,35.9452,220.1759,0.1633,6.6531,63.7407,ON
1586210400000,21.6000,0.0359,35.8750,218.5593,0.1641,6.5791,63.7634,ON
1586214000000,21.5000,0.0294,29.3663,218.1928,0.1346,6.2009,63.7819,ON
1586217600000,21.3000,0.0407,40.6564,221.9381,0.1832,6.0640,63.8077,ON
1586221200000,21.2000,0.0356,35.6317,218.2403,0.1633,6.2375,63.8302,ON
1586224800000,20.9000,0.0281,28.1054,220.7266,0.1273,6.3766,63.8480,ON
1586228400000,20.6000,0.0336,33.6027,222.2790,0.1512,5.6727,63.8692,ON
1586232000000,20.4000,0.0291,29.1333,221.7002,0.1314,6.3596,63.8877,ON
1586235600000,20.5000,0.0310,31.0250,221.4185,0.1401,6.0584,63.9073,ON
1586239200000,20.5000,0.0361,36.1087,218.4959,0.1653,5.8841,63.9301,ON
1586242800000,20.3000,0.0352,35.1962,221.3472,0.1590,5.6771,63.9524,ON
1586246400000,20.3000,0.0289,28.9057,219.6783,0.1316,5.9966,63.9707,ON
1586250000000,20.3000,0.0340,33.9648,217.9448,0.1558,6.1802,63.9921,ON
1586253600000,20.2000,0.0321,32.0616,221.2829,0.1449,6.3522,64.0124,ON
1586257200000,20.2000,0.0289,28.8746,219.6762,0.1314,6.5237,64.0307,ON
1586260800000,20.5000,0.0318,31.7785,219.8175,0.1446,5.6657,64.0508,ON
1586264400000,21.0000,0.0430,42.9856,221.5375,0.1940,6.4899,64.0780,ON
1586268000000,21.3000,0.0424,42.3708,221.3884,0.1914,6.3953,64.1048,ON
1586271600000,21.8000,0.0379,37.9188,222.2698,0.1706,6.1935,64.1287,ON
1586275200000,21.9000,0.0469,46.9175,217.9649,0.2153,6.0663,64.1584,ON
1586278800000,21.7000,0.0281,28.0765,221.6376,0.1267,5.9968,64.1762,ON
1586282400000,22.0000,0.0458,45.8179,220.8227,0.2075,5.9663,64.2052,ON
1586286000000,21.9000,0.0352,35.2351,217.9960,0.1616,5.9115,64.2274,ON
1586289600000,22.0000,0.0427,42.7040,217.7736,0.1961,6.1016,64.2545,ON
1586293200000,21.6000,0.0281,28.1480,220.7550,0.1275,6.5607,64.2723,ON
1586296800000,20.4000,0.0352,35.1944,218.7781,0.1609,5.6840,64.2945,ON
1586300400000,20.2000,0.0336,33.5686,219.7963,0.1527,5.8846,64.3158,ON
1586304000000,20.7000,0.0284,28.3881,219.4765,0.1293,6.0298,64.3337,ON
1586307600000,21.5000,0.0357,35.7284,217.6636,0.1641,5.7057,64.3563,ON
1586311200000,21.2000,0.0405,40.4587,221.3348,0.1828,6.1488,64.3819,ON
1586314800000,21.2000,0.0348,34.7840,219.0055,0.1588,5.8355,64.4039,ON
1586318400000,21.3000,0.0349,34.9392,221.1483,0.1580,5.5848,64.4260,ON
1586322000000,21.8000,0.0457,45.7266,218.4212,0.2094,5.8142,64.4549,ON
1586325600000,21.0000,0.0348,34.7692,221.6110,0.1569,5.8657,64.4769,ON
1586329200000,20.6000,0.0412,41.2031,218.2322,0.1888,6.2340,64.5030,ON
1586332800000,20.2000,0.0316,31.5728,221.4566,0.1426,6.2731,64.5229,ON
1586336400000,20.5000,0.0283,28.2668,218.0043,0.1297,6.3846,64.5408,ON
1586340000000,21.8000,0.0406,40.5804,221.8933,0.1829,6.3558,64.5665,ON
1586343600000,22.3000,0.0450,45.0208,218.9885,0.2056,5.9520,64.5950,ON
1586347200000,23.0000,0.0325,32.4635,221.3644,0.1467,5.7844,64.6155,ON
1586350800000,23.0000,0.0373,37.2558,220.3071,0.1691,6.0310,64.6391,ON
1586354400000,22.6000,0.0471,47.1043,220.5545,0.2136,5.9576,64.6688,ON
1586358000000,23.8000,0.0460,46.0186,222.2762,0.2070,6.5129,64.6980,ON
1586361600000,23.7000,0.0379,37.8990,218.0776,0.1738,6.1169,64.7219,ON
1586365200000,23.6000,0.0405,40.4721,217.6895,0.1859,6.5290,64.7475,ON
1586368800000,23.6000,0.0478,47.8136,220.6800,0.2167,6.3099,64.7778,ON
1586372400000,23.6000,0.0448,44.7970,219.4639,0.2041,6.2004,64.8061,ON
1586376000000,23.4000,0.0349,34.9335,221.9558,0.1574,6.1524,64.8282,ON
1586379600000,23.2000,0.0485,48.5064,217.7199,0.2228,6.3486,64.8589,ON
1586383200000,22.5000,0.0335,33.4739,219.9227,0.1522,5.7986,64.8800,ON
1586386800000,21.4000,0.0360,36.0318,218.3912,0.1650,6.1191,64.9028,ON
1586390400000,22.2000,0.0288,28.7654,220.1374,0.1307,5.8712,64.9210,ON
1586394000000,22.0000,0.0293,29.3453,218.3819,0.1344,6.2161,64.9396,ON
1586397600000,21.8000,0.0339,33.8633,218.7249,0.1548,6.2002,64.9610,ON
1586401200000,21.5000,0.0377,37.6986,218.0265,0.1729,5.9183,64.9848,ON
1586404800000,21.2000,0.0295,29.5170,220.0637,0.1341,5.7559,65.0035,ON
1586408400000,20.3000,0.0435,43.4727,221.1173,0.1966,5.9438,65.0310,ON
1586412000000,18.1000,0.0265,26.4969,217.8118,0.1217,5.6309,65.0478,ON
1586415600000,18.7000,0.0253,25.2901,218.5110,0.1157,6.3854,65.0638,ON
1586419200000,17.9000,0.0335,33.5197,218.9788,0.1531,5.8987,65.0850,ON
1586422800000,17.3000,0.0247,24.7094,217.8489,0.1134,6.1303,65.1006,ON
1586426400000,17.1000,0.0289,28.8916,218.0255,0.1325,5.5442,65.1189,ON
1586430000000,18.6000,0.0364,36.3829,222.1349,0.1638,6.0604,65.1419,ON
1586433600000,21.2000,0.0401,40.1148,222.2230,0.1805,6.1586,65.1673,ON
1586437200000,23.3000,0.0489,48.9154,219.9558,0.2224,6.2520,65.1982,ON
1586440800000,24.0000,0.0412,41.2356,219.5034,0.1879,5.4998,65.2243,ON
1586444400000,24.8000,0.0500,50.0303,219.5561,0.2279,5.9380,65.2559,ON
1586448000000,24.9000,0.0456,45.6447,218.9324,0.2085,6.2339,65.2848,ON
1586451600000,24.8000,0.0396,39.5654,217.9665,0.1815,6.4515,65.3098,ON
1586455200000,24.5000,0.0475,47.5451,221.1540,0.2150,5.6203,65.3399,ON
1586458800000,24.4000,0.0323,32.2881,222.0028,0.1454,5.5919,65.3603,ON
1586462400000,23.8000,0.0431,43.1231,219.2741,0.1967,5.7732,65.3876,ON
1586466000000,23.1000,0.0474,47.4244,221.6300,0.2140,5.8171,65.4176,ON
1586469600000,22.3000,0.0448,44.7806,219.8299,0.2037,5.5583,65.4459,ON
1586473200000,22.6000,0.0456,45.6039,219.2788,0.2080,5.7682,65.4747,ON
1586476800000,20.8000,0.0426,42.6335,221.5131,0.1925,5.5377,65.5017,ON
1586480400000,20.1000,0.0267,26.7252,217.7985,0.1227,6.3419,65.5186,ON
1586484000000,20.1000,0.0396,39.5628,221.2197,0.1788,6.2710,65.5436,ON
1586487600000,20.4000,0.0308,30.8488,220.6708,0.1398,5.7222,65.5631,ON
1586491200000,20.0000,0.0337,33.7078,218.2063,0.1545,6.1178,65.5845,ON
1586494800000,18.9000,0.0254,25.4301,221.4426,0.1148,6.2189,65.6005,ON
1586498400000,18.4000,0.0364,36.4084,222.5702,0.1636,6.3461,65.6236,ON
1586502000000,18.1000,0.0288,28.8128,218.2153,0.1320,5.6297,65.6418,ON
1586505600000,17.0000,0.0366,36.6083,218.4727,0.1676,5.7506,65.6650,ON
1586509200000,17.1000,0.0286,28.6187,218.3083,0.1311,5.7643,65.6831,ON
1586512800000,16.3000,0.0222,22.2089,220.0835,0.1009,5.7386,65.6971,ON
1586516400000,18.6000,0.0385,38.5369,219.7906,0.1753,5.8576,65.7215,ON
1586520000000,21.5000,0.0279,27.8642,221.2348,0.1259,6.1388,65.7391,ON
1586523600000,22.4000,0.0478,47.7879,219.3009,0.2179,6.2078,65.7693,ON
1586527200000,22.8000,0.0388,38.7605,221.5407,0.1750,5.9741,65.7938,ON
1586530800000,24.5000,0.0415,41.5340,218.2758,0.1903,6.1919,65.8201,ON
1586534400000,25.1000,0.0452,45.2028,218.2667,0.2071,6.4924,65.8487,ON
1586538000000,25.8000,0.0481,48.1335,220.9839,0.2178,6.1595,65.8791,ON
1586541600000,25.5000,0.0415,41.4750,220.3615,0.1882,6.4853,65.9054,ON
1586545200000,26.5000,0.0488,48.7715,221.8512,0.2198,6.0317,65.9362,ON
1586548800000,26.6000,0.0497,49.7287,220.7566,0.2253,6.3823,65.9677,ON
1586552400000,25.4000,0.0341,34.0921,219.0435,0.1556,6.4649,65.9892,ON
1586556000000,24.4000,0.0455,45.4747,219.3724,0.2073,6.1642,66.0180,ON
1586559600000,22.3000,0.0400,40.0027,220.2475,0.1816,6.4056,66.0433,ON
1586563200000,20.7000,0.0290,29.0154,222.1034,0.1306,6.3159,66.0617,ON
1586566800000,19.9000,0.0268,26.8305,221.2540,0.1213,6.4154,66.0786,ON
1586570400000,21.0000,0.0384,38.4379,222.0424,0.1731,6.0564,66.1029,ON
1586574000000,20.7000,0.0283,28.2737,221.8607,0.1274,6.4382,66.1208,ON
1586577600000,19.1000,0.0350,34.9655,221.8378,0.1576,5.5969,66.1429,ON
1586581200000,18.6000,0.0356,35.5852,220.5494,0.1613,6.3395,66.1654,ON
1586584800000,18.8000,0.0346,34.6181,222.4309,0.1556,5.8414,66.1873,ON
1586588400000,18.5000,0.0240,24.0015,218.1045,0.1100,6.2574,66.2025,ON
1586592000000,18.4000,0.0255,25.4737,220.0737,0.1158,5.9292,66.2186,ON
1586595600000,18.3000,0.0304,30.4266,218.9728,0.1390,6.0769,66.2379,ON
1586599200000,17.8000,0.0376,37.5851,219.5412,0.1712,5.5597,66.2616,ON
1586602800000,19.2000,0.0272,27.1857,219.6405,0.1238,6.2835,66.2788,ON
1586606400000,24.2000,0.0322,32.2211,217.8488,0.1479,5.6702,66.2992,ON
1586610000000,24.4000,0.0461,46.0953,221.9747,0.2077,6.2643,66.3284,ON
1586613600000,26.3000,0.0438,43.7798,220.8260,0.1983,6.4283,66.3561,ON
1586617200000,27.5000,0.0402,40.1898,218.6510,0.1838,5.6645,66.3815,ON
1586620800000,27.6000,0.0459,45.8817,219.7784,0.2088,5.9468,66.4105,ON
1586624400000,29.7000,0.0601,60.0649,220.9310,0.2719,6.4114,66.4485,ON
1586628000000,28.5000,0.0613,61.3428,221.1249,0.2774,6.3032,66.4873,ON
1586631600000,27.7000,0.0450,45.0221,221.2523,0.2035,6.1551,66.5158,ON
1586635200000,27.7000,0.0436,43.5861,219.5097,0.1986,5.6205,66.5433,ON
1586638800000,26.0000,0.0369,36.9490,218.7461,0.1689,6.0396,66.5667,ON
1586642400000,24.9000,0.0428,42.8319,219.3009,0.1953,6.3595,66.5938,ON
1586646000000,24.4000,0.0374,37.3695,220.8806,0.1692,5.8797,66.6174,ON
1586649600000,24.3000,0.0421,42.1239,221.5588,0.1901,6.2622,66.6441,ON
1586653200000,22.9000,0.0437,43.6909,219.6998,0.1989,6.2477,66.6717,ON
1586656800000,21.9000,0.0306,30.6016,219.0232,0.1397,5.6473,66.6911,ON
1586660400000,21.0000,0.0427,42.6866,219.9887,0.1940,6.0647,66.7181,ON
1586664000000,20.4000,0.0361,36.1027,219.9537,0.1641,5.7587,66.7409,ON
1586667600000,20.5000,0.0314,31.4439,219.2077,0.1434,6.5788,66.7608,ON
1586671200000,19.9000,0.0295,29.4769,217.8783,0.1353,5.6355,66.7794,ON
1586674800000,19.3000,0.0253,25.3275,220.9021,0.1147,6.4199,66.7955,ON
1586678400000,19.1000,0.0294,29.4118,222.2226,0.1324,5.7427,66.8141,ON
1586682000000,18.8000,0.0322,32.1529,220.3229,0.1459,6.0516,66.8344,ON
1586685600000,18.7000,0.0340,33.9520,221.8522,0.1530,5.8549,66.8559,ON
1586689200000,20.1000,0.0406,40.5821,218.8398,0.1854,6.3996,66.8815,ON
1586692800000,23.6000,0.0356,35.5627,220.2433,0.1615,5.8663,66.9040,ON
1586696400000,24.9000,0.0439,43.8620,221.2573,0.1982,6.5284,66.9318,ON
1586700000000,27.5000,0.0399,39.9401,222.3669,0.1796,6.1594,66.9570,ON
1586703600000,27.7000,0.0377,37.7386,220.3473,0.1713,6.1860,66.9809,ON
1586707200000,30.3000,0.0420,41.9521,222.4504,0.1886,5.6223,67.0074,ON
1586710800000,26.5000,0.0408,40.8228,219.4462,0.1860,6.2528,67.0333,ON
1586714400000,26.3000,0.0541,54.1320,221.1024,0.2448,6.1655,67.0675,ON
1586718000000,26.0000,0.0524,52.4412,217.8793,0.2407,6.0900,67.1007,ON
1586721600000,25.6000,0.0404,40.4437,221.5765,0.1825,6.3368,67.1262,ON
1586725200000,25.0000,0.0516,51.6467,221.5495,0.2331,6.3097,67.1589,ON
1586728800000,24.6000,0.0433,43.3207,218.1182,0.1986,6.0867,67.1863,ON
1586732400000,24.2000,0.0389,38.9498,220.9895,0.1763,6.2988,67.2109,ON
1586736000000,23.9000,0.0495,49.5166,221.4220,0.2236,5.9988,67.2423,ON
1586739600000,23.9000,0.0403,40.2665,220.0390,0.1830,6.0534,67.2677,ON
1586743200000,23.9000,0.0512,51.2033,218.1233,0.2347,6.2631,67.3001,ON
1586746800000,23.8000,0.0431,43.1221,219.9492,0.1961,5.7891,67.3274,ON
1586750400000,23.1000,0.0393,39.2862,221.5399,0.1773,5.8544,67.3522,ON
1586754000000,23.2000,0.0436,43.5546,221.0957,0.1970,6.3779,67.3798,ON
1586757600000,22.2000,0.0361,36.0662,222.3640,0.1622,6.3908,67.4026,ON
1586761200000,21.4000,0.0443,44.2863,222.4633,0.1991,6.3270,67.4306,ON
1586764800000,21.3000,0.0377,37.7067,219.2496,0.1720,6.4357,67.4545,ON
1586768400000,20.9000,0.0352,35.2135,220.9458,0.1594,6.3572,67.4767,ON
1586772000000,20.9000,0.0384,38.3716,219.8814,0.1745,6.2075,67.5010,ON
1586775600000,21.6000,0.0361,36.1490,218.6665,0.1653,6.1188,67.5239,ON
1586779200000,25.1000,0.0417,41.7199,222.5101,0.1875,6.2311,67.5502,ON
1586782800000,25.8000,0.0528,52.7543,217.7750,0.2422,5.7890,67.5836,ON
1586786400000,27.1000,0.0426,42.5929,218.5534,0.1949,6.1452,67.6105,ON
1586790000000,28.4000,0.0513,51.3085,218.1797,0.2352,6.3479,67.6430,ON
1586793600000,28.6000,0.0381,38.0778,220.4032,0.1728,6.4143,67.6671,ON
1586797200000,28.2000,0.0577,57.6681,222.1343,0.2596,5.8605,67.7036,ON
1586800800000,27.7000,0.0413,41.2932,218.5217,0.1890,6.4495,67.7297,ON
1586804400000,26.4000,0.0449,44.8876,217.9955,0.2059,6.2350,67.7581,ON
1586808000000,25.9000,0.0464,46.4191,221.0218,0.2100,5.8034,67.7874,ON
1586811600000,25.0000,0.0483,48.2717,220.9404,0.2185,6.0844,67.8180,ON
1586815200000,24.7000,0.0459,45.9343,218.3120,0.2104,6.4128,67.8470,ON
1586818800000,24.5000,0.0434,43.3695,218.6531,0.1983,6.6090,67.8744,ON
1586822400000,23.9000,0.0425,42.5273,219.1650,0.1940,6.3072,67.9013,ON
1586826000000,23.1000,0.0367,36.6947,217.7392,0.1685,6.6436,67.9245,ON
1586829600000,22.9000,0.0329,32.9461,219.7910,0.1499,5.7411,67.9454,ON
1586833200000,22.8000,0.0354,35.4434,221.3915,0.1601,6.6005,67.9678,ON
1586836800000,22.4000,0.0341,34.1259,220.4008,0.1548,6.6011,67.9894,ON
1586840400000,22.5000,0.0347,34.7042,218.6808,0.1587,5.8073,68.0113,ON
1586844000000,22.2000,0.0328,32.8280,220.2007,0.1491,5.9576,68.0321,ON
1586847600000,22.3000,0.0385,38.4605,218.5241,0.1760,5.9555,68.0564,ON
1586851200000,21.9000,0.0461,46.0693,222.5406,0.2070,5.9832,68.0856,ON
1586854800000,22.0000,0.0292,29.1852,219.9385,0.1327,6.5301,68.1040,ON
1586858400000,22.2000,0.0447,44.7201,221.0045,0.2023,6.6319,68.1323,ON
1586862000000,23.0000,0.0458,45.7886,219.8123,0.2083,6.3106,68.1613,ON
