timestamp,ambiente_temperature,energy,active_power,voltage,current,internal_temperature,cost,status
1582426800,25.4000,0.0498,49.7897,221.3928,0.2249,7.3654,37.7630,ON
1582430400,26.0000,0.0423,42.2562,220.1461,0.1919,7.5782,37.7897,ON
1582434000,25.9000,0.0364,36.4435,219.7551,0.1658,6.8698,37.8128,ON
1582437600,24.8000,0.0410,40.9990,217.9740,0.1881,7.2836,37.8387,ON
1582441200,24.7000,0.0371,37.1226,219.1927,0.1694,7.1955,37.8622,ON
1582444800,24.4000,0.0338,33.8044,220.3589,0.1534,7.1453,37.8836,ON
1582448400,25.4000,0.0505,50.5495,219.6261,0.2302,7.0560,37.9155,ON
1582452000,25.6000,0.0471,47.1040,217.6061,0.2165,7.1862,37.9453,ON
1582455600,27.4000,0.0371,37.1107,222.5291,0.1668,7.2221,37.9688,ON
1582459200,28.0000,0.0530,53.0040,217.7781,0.2434,6.9963,38.0023,ON
1582462800,30.6000,0.0480,48.0006,222.0028,0.2162,7.4747,38.0327,ON
1582466400,31.6000,0.0567,56.6985,219.9029,0.2578,6.6999,38.0685,ON
1582470000,32.6000,0.0628,62.8440,219.8599,0.2858,7.0312,38.1083,ON
1582473600,33.3000,0.0580,57.9602,222.3801,0.2606,6.9292,38.1450,ON
1582477200,32.8000,0.0667,66.6602,220.4856,0.3023,7.2306,38.1871,ON
1582480800,32.5000,0.0455,45.4708,220.6937,0.2060,7.3438,38.2159,ON
1582484400,32.3000,0.0462,46.2158,217.8926,0.2121,7.2833,38.2451,ON
1582488000,31.7000,0.0618,61.7839,218.1672,0.2832,6.8382,38.2842,ON
1582491600,30.1000,0.0514,51.3898,219.9143,0.2337,7.1516,38.3167,ON
1582495200,30.1000,0.0482,48.2467,219.2915,0.2200,6.9821,38.3472,ON
1582498800,28.8000,0.0445,44.4983,222.1876,0.2003,7.4716,38.3753,ON
1582502400,27.9000,0.0544,54.3988,219.7691,0.2475,6.7161,38.4098,ON
1582506000,27.3000,0.0370,37.0458,219.2214,0.1690,7.2423,38.4332,ON
1582509600,27.2000,0.0369,36.9292,222.0276,0.1663,7.2192,38.4565,ON
1582513200,26.3000,0.0404,40.3604,218.1146,0.1850,7.6054,38.4821,ON
1582516800,25.7000,0.0399,39.8583,218.3497,0.1825,7.1138,38.5073,ON
1582520400,26.1000,0.0443,44.3279,219.6982,0.2018,7.2613,38.5353,ON
1582524000,24.9000,0.0486,48.6024,220.4059,0.2205,7.3429,38.5661,ON
1582527600,24.5000,0.0360,36.0020,218.4218,0.1648,6.9473,38.5888,ON
1582531200,24.4000,0.0504,50.4319,222.1417,0.2270,7.4504,38.6207,ON
1582534800,24.0000,0.0464,46.3542,222.1476,0.2087,6.6682,38.6500,ON
1582538400,24.6000,0.0534,53.4434,222.2670,0.2404,6.7048,38.6838,ON
1582542000,29.1000,0.0437,43.6897,220.3905,0.1982,7.3607,38.7115,ON
1582545600,30.3000,0.0586,58.6383,222.5415,0.2635,7.4328,38.7486,ON
1582549200,31.7000,0.0618,61.8236,220.7783,0.2800,7.4523,38.7877,ON
1582552800,35.3000,0.0576,57.5509,220.9578,0.2605,7.2097,38.8241,ON
1582556400,36.1000,0.0587,58.6758,217.5836,0.2697,7.5075,38.8612,ON
1582560000,36.8000,0.0597,59.7417,219.0632,0.2727,6.7775,38.8990,ON
1582563600,37.7000,0.0769,76.8843,220.2618,0.3491,7.5417,38.9476,ON
1582567200,37.4000,0.0784,78.3768,219.0535,0.3578,6.9580,38.9972,ON
1582570800,22.2000,0.0384,38.3970,217.9088,0.1762,6.7799,39.0215,ON
1582574400,27.5000,0.0394,39.3661,218.5694,0.1801,7.1618,39.0464,ON
1582578000,28.6000,0.0516,51.5929,218.6738,0.2359,7.5239,39.0790,ON
1582581600,28.6000,0.0518,51.7576,220.3896,0.2348,6.9992,39.1117,ON
1582585200,24.3000,0.0426,42.6427,218.0639,0.1956,6.8021,39.1387,ON
1582588800,23.8000,0.0520,51.9790,221.4156,0.2348,6.8427,39.1716,ON
1582592400,24.1000,0.0399,39.8710,220.3870,0.1809,6.7686,39.1968,ON
1582596000,23.6000,0.0327,32.7169,217.6993,0.1503,7.3533,39.2175,ON
1582599600,23.3000,0.0434,43.4355,218.6706,0.1986,6.9296,39.2449,ON
1582603200,23.3000,0.0381,38.1327,219.2127,0.1740,6.8448,39.2691,ON
1582606800,23.7000,0.0462,46.1783,221.2827,0.2087,6.6791,39.2983,ON
1582610400,22.9000,0.0454,45.3701,221.1407,0.2052,7.1663,39.3270,ON
1582614000,22.7000,0.0457,45.7027,222.3919,0.2055,7.3438,39.3559,ON
1582617600,22.8000,0.0309,30.9054,218.5858,0.1414,7.2833,39.3754,ON
1582621200,23.6000,0.0411,41.1255,219.2758,0.1876,6.9765,39.4014,ON
1582624800,25.4000,0.0406,40.5908,217.8381,0.1863,6.7527,39.4271,ON
1582628400,24.5000,0.0521,52.0775,217.9014,0.2390,7.3089,39.4600,ON
1582632000,25.1000,0.0346,34.6207,221.8905,0.1560,7.0439,39.4819,ON
1582635600,24.7000,0.0449,44.9340,220.0180,0.2042,7.2718,39.5104,ON
1582639200,23.7000,0.0367,36.6863,222.3570,0.1650,7.5336,39.5336,ON
1582642800,23.2000,0.0320,31.9585,222.4805,0.1436,6.9742,39.5538,ON
1582646400,23.3000,0.0477,47.7345,220.3256,0.2167,7.5091,39.5840,ON
1582650000,23.9000,0.0391,39.1188,222.4357,0.1759,7.5171,39.6087,ON
1582653600,25.5000,0.0360,35.9675,219.9499,0.1635,7.3963,39.6315,ON
1582657200,25.6000,0.0466,46.6071,219.3438,0.2125,6.8259,39.6609,ON
1582660800,26.8000,0.0484,48.4098,219.7978,0.2202,7.0082,39.6916,ON
1582664400,25.9000,0.0407,40.6837,221.7802,0.1834,6.9751,39.7173,ON
1582668000,26.1000,0.0371,37.1333,217.9846,0.1703,6.9568,39.7408,ON
1582671600,25.9000,0.0436,43.6404,222.4318,0.1962,7.3335,39.7684,ON
1582675200,24.4000,0.0484,48.4182,220.8504,0.2192,7.4755,39.7990,ON
1582678800,22.6000,0.0486,48.6420,219.7589,0.2213,6.9589,39.8298,ON
1582682400,22.1000,0.0422,42.2026,221.4773,0.1906,7.2785,39.8565,ON
1582686000,21.5000,0.0397,39.6645,218.0074,0.1819,7.0016,39.8816,ON
1582689600,21.6000,0.0459,45.9107,220.6844,0.2080,6.8972,39.9106,ON
1582693200,21.6000,0.0417,41.7283,217.6066,0.1918,6.9410,39.9370,ON
1582696800,21.4000,0.0431,43.0664,221.6460,0.1943,6.7438,39.9642,ON
1582700400,20.7000,0.0442,44.1840,218.0071,0.2027,6.6485,39.9922,ON
1582704000,20.6000,0.0362,36.2038,220.7210,0.1640,7.4658,40.0151,ON
1582707600,20.2000,0.0372,37.2291,222.5177,0.1673,7.1849,40.0386,ON
1582711200,20.7000,0.0352,35.2224,221.1050,0.1593,6.7719,40.0609,ON
1582714800,22.1000,0.0406,40.6293,219.8705,0.1848,6.5874,40.0866,ON
1582718400,23.9000,0.0356,35.5921,218.4616,0.1629,6.9821,40.1091,ON
1582722000,24.9000,0.0528,52.8368,218.6684,0.2416,6.7950,40.1425,ON
1582725600,25.7000,0.0532,53.2462,221.6797,0.2402,7.0929,40.1762,ON
1582729200,24.5000,0.0526,52.6040,221.7528,0.2372,6.7168,40.2095,ON
1582732800,24.9000,0.0470,46.9963,219.9480,0.2137,6.9770,40.2392,ON
1582736400,24.1000,0.0420,42.0294,220.9284,0.1902,6.9790,40.2658,ON
1582740000,23.9000,0.0492,49.2389,219.2893,0.2245,7.3807,40.2969,ON
1582743600,24.3000,0.0339,33.8931,219.8297,0.1542,6.7225,40.3184,ON
1582747200,24.3000,0.0375,37.4806,218.1539,0.1718,6.8441,40.3421,ON
1582750800,24.2000,0.0532,53.1869,218.9682,0.2429,7.4667,40.3757,ON
1582754400,23.2000,0.0343,34.3191,218.2162,0.1573,7.1791,40.3974,ON
1582758000,23.5000,0.0391,39.1189,219.3350,0.1784,6.9278,40.4221,ON
1582761600,23.5000,0.0316,31.6326,217.7268,0.1453,7.4916,40.4422,ON
1582765200,22.6000,0.0451,45.1239,221.0446,0.2041,6.6140,40.4707,ON
1582768800,23.2000,0.0338,33.8455,218.1091,0.1552,6.7736,40.4921,ON
1582772400,22.7000,0.0396,39.5945,219.0284,0.1808,7.3863,40.5171,ON
1582776000,21.9000,0.0320,32.0324,220.1829,0.1455,6.6650,40.5374,ON
1582779600,21.1000,0.0432,43.2217,217.6887,0.1985,7.3590,40.5647,ON
1582783200,20.8000,0.0371,37.0721,218.7047,0.1695,6.7843,40.5882,ON
1582786800,21.2000,0.0360,36.0034,221.5689,0.1625,7.3759,40.6110,ON
1582790400,21.0000,0.0461,46.0728,219.1151,0.2103,6.7856,40.6401,ON
1582794000,21.0000,0.0444,44.4282,219.9217,0.2020,7.4186,40.6682,ON
1582797600,21.4000,0.0464,46.4329,220.0796,0.2110,6.5469,40.6976,ON
1582801200,22.3000,0.0365,36.5260,220.9631,0.1653,7.1543,40.7207,ON
1582804800,22.1000,0.0415,41.5423,222.0709,0.1871,6.7550,40.7469,ON
1582808400,21.7000,0.0336,33.5518,220.9931,0.1518,6.7431,40.7682,ON
1582812000,21.3000,0.0467,46.6977,220.6401,0.2116,7.2060,40.7977,ON
1582815600,22.4000,0.0455,45.4726,217.8555,0.2087,6.9954,40.8265,ON
1582819200,22.9000,0.0412,41.2263,221.8071,0.1859,7.1154,40.8525,ON
1582822800,21.4000,0.0473,47.3166,220.4419,0.2146,7.0717,40.8825,ON
1582826400,22.1000,0.0413,41.3234,222.3294,0.1859,6.7414,40.9086,ON
1582830000,23.1000,0.0480,47.9643,222.2099,0.2159,7.0937,40.9389,ON
1582833600,23.0000,0.0413,41.2506,219.8486,0.1876,7.0817,40.9650,ON
1582837200,22.8000,0.0441,44.0981,218.3837,0.2019,7.0539,40.9929,ON
1582840800,21.5000,0.0402,40.2204,220.0072,0.1828,7.2366,41.0184,ON
1582844400,20.8000,0.0341,34.0728,220.4013,0.1546,6.9242,41.0399,ON
1582848000,20.6000,0.0408,40.7996,221.2593,0.1844,6.9549,41.0657,ON
1582851600,20.4000,0.0439,43.9021,221.4791,0.1982,7.0649,41.0935,ON
1582855200,20.5000,0.0367,36.7308,220.4949,0.1666,7.4722,41.1167,ON
1582858800,20.5000,0.0394,39.3649,219.6647,0.1792,7.5271,41.1416,ON
1582862400,20.5000,0.0354,35.4326,218.4822,0.1622,6.9485,41.1640,ON
1582866000,20.2000,0.0271,27.0763,220.0283,0.1231,7.3064,41.1812,ON
1582869600,19.7000,0.0378,37.8475,221.7496,0.1707,7.0976,41.2051,ON
1582873200,19.2000,0.0342,34.2136,217.5340,0.1573,7.1740,41.2267,ON
1582876800,19.4000,0.0321,32.1444,219.8247,0.1462,7.3053,41.2471,ON
1582880400,18.8000,0.0321,32.0808,221.9785,0.1445,7.4621,41.2674,ON
1582884000,19.2000,0.0346,34.6367,220.8200,0.1569,6.6610,41.2893,ON
1582887600,21.6000,0.0460,45.9935,218.2275,0.2108,7.4974,41.3183,ON
1582891200,24.4000,0.0542,54.2385,218.2572,0.2485,7.3945,41.3527,ON
1582894800,24.4000,0.0544,54.4123,218.0957,0.2495,6.8183,41.3871,ON
1582898400,25.4000,0.0559,55.8562,217.9781,0.2562,7.3916,41.4224,ON
1582902000,25.0000,0.0367,36.6785,218.7752,0.1677,7.3257,41.4456,ON
1582905600,25.3000,0.0428,42.7739,219.5320,0.1948,6.5970,41.4726,ON
1582909200,26.4000,0.0503,50.2784,221.6107,0.2269,7.3822,41.5045,ON
1582912800,26.1000,0.0521,52.0599,219.5781,0.2371,7.3103,41.5374,ON
1582916400,26.5000,0.0397,39.6833,221.6387,0.1790,7.2877,41.5625,ON
1582920000,25.2000,0.0455,45.5382,221.2005,0.2059,6.9420,41.5913,ON
1582923600,25.2000,0.0452,45.1508,217.8521,0.2073,7.3843,41.6198,ON
1582927200,25.0000,0.0477,47.7198,221.1873,0.2157,6.7793,41.6500,ON
1582930800,24.7000,0.0505,50.4736,219.4097,0.2300,6.9513,41.6819,ON
1583020800,24.3000,0.0529,52.8692,219.8055,0.2405,6.9063,41.7154,ON
1583024400,22.1000,0.0369,36.9303,221.9523,0.1664,7.0812,41.7387,ON
1583028000,22.1000,0.0364,36.4305,220.9354,0.1649,6.8830,41.7618,ON
1583031600,22.0000,0.0395,39.4750,221.9393,0.1779,6.7865,41.7867,ON
1583035200,22.1000,0.0381,38.1068,222.0819,0.1716,7.5513,41.8109,ON
1583038800,22.4000,0.0310,31.0258,217.6055,0.1426,7.3309,41.8305,ON
1583042400,22.0000,0.0458,45.8079,220.5637,0.2077,7.6042,41.8594,ON
1583046000,21.5000,0.0412,41.1912,217.6798,0.1892,6.7163,41.8855,ON
1583049600,20.9000,0.0364,36.3551,219.3875,0.1657,7.3985,41.9085,ON
1583053200,19.9000,0.0442,44.1915,222.1042,0.1990,7.3308,41.9364,ON
1583056800,20.0000,0.0311,31.1344,222.2721,0.1401,7.3848,41.9561,ON
1583060400,24.4000,0.0530,52.9698,218.9743,0.2419,7.3075,41.9896,ON
1583064000,24.1000,0.0480,48.0493,219.7440,0.2187,6.7999,42.0200,ON
1583067600,25.3000,0.0346,34.5713,218.3705,0.1583,6.6848,42.0419,ON
1583071200,25.7000,0.0477,47.7146,220.7844,0.2161,6.9200,42.0721,ON
1583074800,27.6000,0.0454,45.3712,219.1298,0.2071,6.8266,42.1008,ON
1583078400,26.6000,0.0435,43.5165,219.7966,0.1980,6.8286,42.1283,ON
1583082000,28.6000,0.0548,54.8026,219.1528,0.2501,7.1706,42.1630,ON
1583085600,29.1000,0.0458,45.8441,222.3081,0.2062,7.2455,42.1920,ON
1583089200,28.9000,0.0460,45.9923,220.5338,0.2086,7.1297,42.2210,ON
1583092800,28.7000,0.0632,63.2110,218.4933,0.2893,6.8130,42.2610,ON
1583096400,27.1000,0.0580,58.0399,221.5651,0.2620,7.1398,42.2977,ON
1583100000,26.5000,0.0402,40.2342,221.7940,0.1814,7.6531,42.3232,ON
1583103600,25.7000,0.0426,42.6092,221.6213,0.1923,7.0718,42.3501,ON
1583107200,25.3000,0.0546,54.5772,221.3398,0.2466,6.9134,42.3846,ON
1583110800,25.1000,0.0412,41.2015,220.8004,0.1866,7.3808,42.4107,ON
1583114400,24.1000,0.0358,35.7675,219.7025,0.1628,6.9489,42.4333,ON
1583118000,23.4000,0.0389,38.8586,219.9211,0.1767,7.0155,42.4579,ON
1583121600,23.4000,0.0428,42.7965,222.0568,0.1927,7.5097,42.4850,ON
1583125200,22.8000,0.0397,39.7183,219.6396,0.1808,7.6440,42.5101,ON
1583128800,22.9000,0.0395,39.4884,220.7647,0.1789,7.3340,42.5351,ON
1583132400,22.1000,0.0369,36.9151,217.6569,0.1696,7.2921,42.5584,ON
1583136000,22.6000,0.0351,35.0877,219.5953,0.1598,6.7413,42.5806,ON
1583139600,22.6000,0.0481,48.1132,218.2459,0.2205,7.5545,42.6110,ON
1583143200,21.5000,0.0367,36.6624,218.6387,0.1677,7.5330,42.6342,ON
1583146800,24.7000,0.0340,34.0066,219.2880,0.1551,7.4479,42.6557,ON
1583150400,26.6000,0.0425,42.5471,220.4063,0.1930,6.7823,42.6827,ON
1583154000,28.3000,0.0446,44.6075,218.3188,0.2043,7.2411,42.7109,ON
1583157600,29.9000,0.0524,52.4485,222.0564,0.2362,7.1516,42.7440,ON
1583161200,31.3000,0.0504,50.3532,221.2778,0.2276,6.7752,42.7759,ON
1583164800,32.0000,0.0525,52.4933,218.8533,0.2399,7.7623,42.8091,ON
1583168400,32.4000,0.0496,49.6093,219.7159,0.2258,7.6585,42.8405,ON
1583172000,32.0000,0.0558,55.7581,221.1488,0.2521,7.6677,42.8757,ON
1583175600,31.4000,0.0446,44.5776,222.4261,0.2004,6.9785,42.9039,ON
1583179200,31.4000,0.0634,63.4328,219.2166,0.2894,7.0663,42.9440,ON
1583182800,29.6000,0.0513,51.3241,218.9694,0.2344,7.7821,42.9765,ON
1583186400,28.5000,0.0610,60.9669,217.7525,0.2800,6.8136,43.0151,ON
1583190000,27.3000,0.0380,38.0356,220.4996,0.1725,7.5972,43.0391,ON
1583193600,26.7000,0.0571,57.0633,217.9905,0.2618,7.7329,43.0752,ON
1583197200,26.4000,0.0463,46.2618,219.2779,0.2110,7.6382,43.1045,ON
1583200800,26.2000,0.0477,47.6628,218.5608,0.2181,7.8148,43.1346,ON
1583204400,25.6000,0.0378,37.8193,218.9090,0.1728,7.6478,43.1585,ON
1583208000,24.8000,0.0405,40.5332,220.6866,0.1837,6.9870,43.1842,ON
1583211600,24.4000,0.0490,49.0239,219.8773,0.2230,7.2054,43.2152,ON
1583215200,23.8000,0.0355,35.5258,219.8993,0.1616,7.3955,43.2377,ON
1583218800,23.4000,0.0331,33.0877,220.1383,0.1503,7.2868,43.2586,ON
1583222400,23.1000,0.0400,39.9616,217.6314,0.1836,7.3499,43.2839,ON
1583226000,22.3000,0.0363,36.2909,218.2305,0.1663,6.9932,43.3068,ON
1583229600,22.2000,0.0358,35.8218,218.7916,0.1637,6.9987,43.3295,ON
1583233200,24.0000,0.0500,49.9531,217.9597,0.2292,7.1623,43.3611,ON
1583236800,26.7000,0.0406,40.5510,222.0034,0.1827,7.6382,43.3867,ON
1583240400,26.8000,0.0444,44.4161,221.9523,0.2001,7.2675,43.4148,ON
1583244000,27.7000,0.0521,52.1242,217.8837,0.2392,7.4981,43.4478,ON
1583247600,29.6000,0.0628,62.7911,220.2274,0.2851,7.3989,43.4875,ON
1583251200,31.1000,0.0554,55.3564,221.0508,0.2504,7.1668,43.5225,ON
1583254800,30.0000,0.0546,54.6448,218.3966,0.2502,7.1091,43.5571,ON
1583258400,29.7000,0.0516,51.5928,218.1017,0.2366,7.2507,43.5897,ON
1583262000,28.2000,0.0567,56.6983,217.6211,0.2605,7.7454,43.6256,ON
1583265600,28.2000,0.0440,43.9879,222.3465,0.1978,7.6077,43.6534,ON
1583269200,27.0000,0.0522,52.1981,218.0969,0.2393,7.5273,43.6864,ON
1583272800,26.5000,0.0356,35.5919,219.9904,0.1618,7.2796,43.7089,ON
1583276400,26.4000,0.0447,44.7031,218.1242,0.2049,7.2531,43.7372,ON
1583280000,26.4000,0.0371,37.0689,218.7448,0.1695,7.9321,43.7606,ON
1583283600,26.6000,0.0473,47.3303,218.0288,0.2171,7.5158,43.7906,ON
1583287200,26.1000,0.0528,52.8457,219.2046,0.2411,7.6383,43.8240,ON
1583290800,26.2000,0.0558,55.7877,218.8565,0.2549,7.8867,43.8593,ON
1583294400,26.2000,0.0396,39.5504,221.1248,0.1789,7.6905,43.8843,ON
1583298000,26.0000,0.0354,35.3839,217.8335,0.1624,7.2883,43.9067,ON
1583301600,25.5000,0.0462,46.2417,220.8049,0.2094,7.8590,43.9359,ON
1583305200,25.3000,0.0482,48.1672,221.4093,0.2175,7.3869,43.9664,ON
1583308800,24.8000,0.0527,52.6784,219.9177,0.2395,7.8952,43.9997,ON
1583312400,25.1000,0.0476,47.5592,217.6709,0.2185,7.9156,44.0298,ON
1583316000,24.4000,0.0446,44.5826,222.4512,0.2004,7.5144,44.0580,ON
1583319600,24.8000,0.0523,52.2589,218.3939,0.2393,7.0093,44.0910,ON
1583323200,27.8000,0.0548,54.7775,219.1720,0.2499,7.4556,44.1257,ON
1583326800,28.9000,0.0602,60.2016,218.0296,0.2761,7.7522,44.1638,ON
1583330400,29.3000,0.0507,50.7338,218.8271,0.2318,7.6713,44.1958,ON
1583334000,29.8000,0.0514,51.4034,222.4416,0.2311,7.2184,44.2284,ON
1583337600,29.8000,0.0537,53.7486,222.2077,0.2419,7.9095,44.2623,ON
1583341200,30.7000,0.0571,57.0658,218.6439,0.2610,7.3461,44.2984,ON
1583344800,30.1000,0.0616,61.6202,221.1320,0.2787,7.7195,44.3374,ON
1583348400,28.9000,0.0462,46.2352,222.3661,0.2079,7.9888,44.3667,ON
1583352000,29.7000,0.0435,43.5153,221.4468,0.1965,7.1737,44.3942,ON
1583355600,28.3000,0.0424,42.3579,220.2297,0.1923,7.3421,44.4210,ON
1583359200,27.7000,0.0391,39.1494,222.4422,0.1760,7.1983,44.4457,ON
1583362800,27.1000,0.0412,41.1611,220.4763,0.1867,7.4058,44.4718,ON
1583366400,27.1000,0.0445,44.5426,221.2374,0.2013,7.8927,44.4999,ON
1583370000,26.9000,0.0380,38.0158,220.0191,0.1728,7.6819,44.5240,ON
1583373600,25.6000,0.0433,43.2804,219.6889,0.1970,7.7339,44.5514,ON
1583377200,25.4000,0.0530,53.0300,220.0340,0.2410,7.9500,44.5849,ON
1583380800,25.3000,0.0417,41.6799,218.1870,0.1910,7.2554,44.6113,ON
1583384400,25.0000,0.0404,40.3743,221.0374,0.1827,7.5691,44.6368,ON
1583388000,24.9000,0.0365,36.5059,219.3571,0.1664,7.3889,44.6599,ON
1583391600,24.4000,0.0465,46.4684,221.2116,0.2101,7.4762,44.6893,ON
1583395200,24.1000,0.0488,48.7824,217.8834,0.2239,7.1781,44.7201,ON
1583398800,23.8000,0.0478,47.7738,218.9163,0.2182,7.6333,44.7503,ON
1583402400,23.5000,0.0378,37.8425,218.2045,0.1734,7.4543,44.7743,ON
1583406000,26.5000,0.0461,46.1012,220.2156,0.2093,7.9915,44.8034,ON
1583409600,27.9000,0.0578,57.7802,217.8131,0.2653,7.7848,44.8400,ON
1583413200,28.6000,0.0464,46.3795,218.5045,0.2123,7.9146,44.8693,ON
1583416800,29.9000,0.0526,52.5513,221.2572,0.2375,7.3537,44.9026,ON
1583420400,31.0000,0.0686,68.6391,220.1335,0.3118,7.7887,44.9460,ON
1583424000,30.8000,0.0590,59.0041,221.1727,0.2668,7.5602,44.9833,ON
1583427600,30.3000,0.0533,53.3089,219.3386,0.2430,7.1072,45.0170,ON
1583431200,30.0000,0.0649,64.9359,218.5349,0.2971,7.7450,45.0581,ON
1583434800,29.0000,0.0458,45.7847,219.1697,0.2089,7.7768,45.0870,ON
1583438400,29.0000,0.0556,55.5736,221.5539,0.2508,8.0258,45.1222,ON
1583442000,28.1000,0.0529,52.8713,219.9654,0.2404,7.9486,45.1556,ON
1583445600,27.5000,0.0457,45.7041,218.0642,0.2096,7.9017,45.1845,ON
1583449200,27.3000,0.0476,47.6375,218.6293,0.2179,7.7664,45.2147,ON
1583452800,27.2000,0.0564,56.3775,218.7755,0.2577,7.2294,45.2503,ON
1583456400,27.3000,0.0485,48.4646,219.6690,0.2206,7.9320,45.2810,ON
1583460000,27.2000,0.0398,39.7616,220.6694,0.1802,7.2029,45.3061,ON
1583463600,27.0000,0.0413,41.3227,220.7744,0.1872,7.9160,45.3323,ON
1583467200,25.8000,0.0383,38.3211,222.4754,0.1722,8.0665,45.3565,ON
1583470800,25.4000,0.0502,50.2226,221.2786,0.2270,7.4745,45.3883,ON
1583474400,24.6000,0.0488,48.8089,221.6575,0.2202,7.3384,45.4191,ON
1583478000,24.6000,0.0447,44.6870,220.2513,0.2029,7.3229,45.4474,ON
1583481600,24.7000,0.0427,42.6518,217.9147,0.1957,7.2838,45.4744,ON
1583485200,25.6000,0.0387,38.7213,220.8860,0.1753,7.7740,45.4989,ON
1583488800,25.6000,0.0519,51.9396,220.6159,0.2354,7.4249,45.5317,ON
1583492400,26.3000,0.0456,45.6084,220.5973,0.2067,7.7230,45.5606,ON
1583496000,27.6000,0.0512,51.2068,221.1693,0.2315,7.8821,45.5930,ON
1583499600,29.2000,0.0633,63.3358,220.3462,0.2874,7.9399,45.6330,ON
1583503200,29.5000,0.0452,45.1687,219.1440,0.2061,7.5428,45.6616,ON
1583506800,30.6000,0.0633,63.2989,221.8902,0.2853,7.2337,45.7016,ON
1583510400,31.1000,0.0541,54.1114,220.6419,0.2452,7.4106,45.7358,ON
1583514000,30.2000,0.0590,58.9704,217.6138,0.2710,7.2074,45.7731,ON
1583517600,29.0000,0.0600,59.9593,219.4045,0.2733,7.3040,45.8111,ON
1583521200,28.7000,0.0599,59.9363,221.4308,0.2707,7.3830,45.8490,ON
1583524800,28.4000,0.0608,60.8122,221.8852,0.2741,7.3400,45.8874,ON
1583528400,27.8000,0.0514,51.3816,219.0047,0.2346,7.2695,45.9199,ON
1583532000,27.5000,0.0581,58.1409,218.0459,0.2666,7.0608,45.9567,ON
1583535600,27.3000,0.0550,54.9826,221.5112,0.2482,7.1069,45.9915,ON
1583539200,27.4000,0.0576,57.5541,221.2871,0.2601,7.3609,46.0279,ON
1583542800,25.8000,0.0386,38.5748,219.1792,0.1760,7.1189,46.0523,ON
1583546400,24.6000,0.0347,34.7478,221.6631,0.1568,7.4832,46.0743,ON
1583550000,24.4000,0.0412,41.1589,217.7477,0.1890,7.7877,46.1003,ON
1583553600,24.7000,0.0341,34.0988,221.8677,0.1537,7.3794,46.1219,ON
1583557200,24.3000,0.0394,39.3994,220.7209,0.1785,7.4469,46.1468,ON
1583560800,23.7000,0.0411,41.0801,221.2263,0.1857,7.1380,46.1728,ON
1583564400,23.6000,0.0367,36.7344,217.9462,0.1685,7.9992,46.1960,ON
1583568000,23.7000,0.0457,45.6795,221.4019,0.2063,7.9471,46.2249,ON
1583571600,23.6000,0.0383,38.2690,220.3954,0.1736,7.1648,46.2491,ON
1583575200,23.8000,0.0425,42.5332,219.7266,0.1936,7.3704,46.2760,ON
1583578800,24.9000,0.0397,39.7248,221.9862,0.1790,7.5239,46.3011,ON
1583582400,26.2000,0.0495,49.5460,217.8187,0.2275,7.9962,46.3325,ON
1583586000,26.7000,0.0508,50.8202,219.6254,0.2314,7.6350,46.3646,ON
1583589600,27.8000,0.0521,52.1011,218.3431,0.2386,7.8625,46.3976,ON
1583593200,29.5000,0.0613,61.2610,222.3372,0.2755,7.5851,46.4363,ON
1583596800,29.2000,0.0522,52.2491,219.0548,0.2385,7.2610,46.4693,ON
1583600400,29.0000,0.0444,44.4073,221.2803,0.2007,7.2084,46.4974,ON
1583604000,28.8000,0.0589,58.8564,217.6958,0.2704,7.2143,46.5347,ON
1583607600,29.4000,0.0495,49.5024,220.9507,0.2240,7.8453,46.5660,ON
1583611200,29.1000,0.0618,61.8007,222.5069,0.2777,7.2501,46.6051,ON
1583614800,29.0000,0.0407,40.7440,219.9864,0.1852,7.0458,46.6308,ON
1583618400,28.0000,0.0527,52.6657,218.1784,0.2414,7.0462,46.6641,ON
1583622000,27.9000,0.0451,45.0713,217.8638,0.2069,7.2703,46.6926,ON
1583625600,27.8000,0.0619,61.9130,219.6860,0.2818,7.6729,46.7318,ON
1583629200,27.2000,0.0578,57.7886,220.8600,0.2617,7.9241,46.7684,ON
1583632800,27.1000,0.0591,59.0540,221.2712,0.2669,7.5851,46.8057,ON
1583636400,25.9000,0.0514,51.4203,220.8980,0.2328,7.3404,46.8382,ON
1583640000,25.5000,0.0393,39.3181,219.8615,0.1788,6.9652,46.8631,ON
1583643600,25.2000,0.0492,49.1809,221.5106,0.2220,7.0735,46.8942,ON
1583647200,24.8000,0.0401,40.0773,221.9879,0.1805,7.4564,46.9196,ON
1583650800,25.0000,0.0350,34.9709,218.7272,0.1599,7.8426,46.9417,ON
1583654400,24.4000,0.0507,50.6654,217.6101,0.2328,7.5961,46.9737,ON
1583658000,24.5000,0.0425,42.5393,217.9641,0.1952,7.5628,47.0006,ON
1583661600,26.2000,0.0451,45.0810,219.4794,0.2054,7.7383,47.0291,ON
1583665200,26.6000,0.0500,50.0317,218.2342,0.2293,7.2201,47.0608,ON
1583668800,27.8000,0.0496,49.5768,217.9011,0.2275,7.2384,47.0921,ON
1583672400,30.0000,0.0530,52.9721,220.5725,0.2402,7.3156,47.1256,ON
1583676000,31.2000,0.0489,48.9042,222.1546,0.2201,7.4144,47.1566,ON
